79	42	93	22	72	43
1	98	54	29	92	66
49	3	8	71	62	89
36	83	68	2	24	81
44	4	16	13	91	83
68	55	56	90	92	40
90	72	30	8	94	63
51	76	15	19	74	36
67	78	75	61	64	21
72	18	43	26	66	79
10	83	75	63	56	34
85	91	51	48	94	12
86	55	28	97	81	92
61	27	12	25	69	98
61	87	38	80	27	92
31	6	37	33	85	90
67	80	48	75	89	76
58	45	95	80	100	98
21	61	66	40	90	74
8	16	15	12	25	60
48	2	60	73	23	53
63	36	38	68	85	49
59	92	34	96	71	8
66	15	35	59	56	8
93	25	97	29	43	81
50	62	30	63	67	66
2	45	21	90	83	66
70	95	24	98	91	69
71	53	84	87	98	35
73	83	25	78	69	61
34	99	44	72	13	16
22	67	43	57	30	74
73	93	94	98	77	69
81	44	57	52	7	18
40	3	28	46	76	91
84	91	54	19	17	2
46	61	68	3	8	24
5	59	75	77	72	7
70	10	86	53	66	34
38	93	52	32	20	39
33	75	23	79	59	85
58	63	72	8	66	20
22	57	26	77	90	28
65	93	81	99	83	37
59	80	38	33	61	29
15	16	70	41	37	79
62	25	33	87	71	17
99	68	61	48	8	71
2	95	36	12	51	34
59	39	95	27	86	55
83	14	9	75	61	40
90	63	6	93	44	87
15	93	13	53	23	1
85	6	82	14	15	20
46	9	3	79	61	90
97	9	35	77	29	13
71	32	67	49	77	18
45	13	38	79	55	96
36	29	44	12	17	14
29	93	72	92	23	27
79	61	66	62	54	84
93	100	44	35	43	83
83	67	87	66	12	31
90	14	73	79	55	46
43	54	37	57	38	59
79	60	67	47	56	46
60	77	61	58	44	68
94	68	39	24	62	40
3	51	83	5	88	82
22	79	98	20	12	51
28	53	68	1	21	99
47	29	41	4	96	82
72	34	25	42	33	61
60	47	74	90	54	93
36	76	95	56	78	63
48	51	52	8	26	20
33	25	96	98	66	2
16	100	48	21	13	91
98	90	94	6	89	74
55	42	46	91	70	73
50	55	96	16	11	76
15	41	25	94	21	30
51	56	25	98	71	85
20	15	41	34	77	27
54	70	2	39	28	100
60	58	62	49	15	5
1	10	14	46	15	47
46	68	3	96	86	63
95	67	23	62	9	96
60	49	100	48	71	38
70	23	40	6	25	3
19	99	50	54	74	78
86	72	7	28	5	90
23	73	54	80	24	29
88	65	67	30	95	48
30	96	69	58	99	57
31	37	14	45	11	42
15	49	84	39	26	28
13	53	93	66	43	14
58	98	84	21	75	52
16	29	63	11	53	34
34	54	3	25	23	68
92	8	80	72	74	60
83	26	20	35	42	99
55	15	58	12	38	14
8	1	50	32	28	6
50	63	92	31	80	70
2	72	13	44	24	56
31	41	98	47	58	28
65	4	45	75	73	7
21	68	9	89	5	95
4	20	84	96	14	46
34	18	13	49	44	33
77	20	30	80	41	97
5	63	7	36	6	59
20	51	16	79	12	7
84	6	86	55	5	26
68	87	95	25	40	48
18	1	62	92	99	69
79	93	58	43	96	20
31	77	85	35	24	21
30	77	26	23	32	48
79	32	20	46	72	44
91	28	88	79	65	38
74	71	96	36	24	76
50	86	93	51	46	13
76	31	88	1	45	28
55	21	51	47	65	85
57	61	44	91	71	78
11	74	81	48	19	86
88	76	92	44	83	85
18	54	85	33	89	39
79	16	73	10	30	38
94	56	58	10	97	44
87	71	95	73	29	88
94	37	100	98	62	4
23	36	58	53	43	74
16	1	80	23	71	87
66	78	73	85	100	71
20	18	22	33	95	51
45	57	42	61	50	92
96	8	41	64	22	68
66	96	82	84	4	61
96	1	42	75	41	65
39	55	100	6	24	11
1	78	98	44	63	20
7	35	51	13	4	8
97	75	47	71	70	79
52	6	90	19	61	24
49	79	88	11	65	92
4	35	76	62	91	20
35	63	8	14	23	73
74	25	67	90	4	56
58	93	39	65	98	33
8	79	24	95	25	63
17	30	20	13	47	4
16	19	3	34	64	36
86	62	9	51	72	25
44	53	95	11	2	42
60	61	14	93	81	2
37	52	99	96	81	42
55	27	66	17	51	73
80	35	81	26	6	12
92	1	63	69	53	77
28	16	79	40	81	83
28	29	61	4	55	30
37	54	2	52	94	48
30	69	6	44	35	38
12	90	43	37	85	35
94	60	14	23	100	40
23	20	66	14	5	77
93	9	90	5	20	99
55	38	84	59	58	61
5	39	57	47	89	37
30	4	46	71	58	66
35	81	88	8	99	56
6	7	64	99	92	11
51	60	6	41	90	17
25	90	3	76	29	37
75	34	1	44	95	93
14	40	87	39	44	74
74	72	98	19	63	23
52	42	10	11	19	95
16	10	13	38	89	27
34	65	4	28	100	36
1	63	18	13	31	6
88	53	46	5	26	50
12	17	40	41	46	67
85	52	40	14	59	100
46	57	54	99	86	81
100	35	49	48	68	63
78	71	24	49	92	9
49	59	8	64	66	58
12	53	18	42	64	77
61	19	91	38	45	27
57	82	87	92	17	80
39	48	14	16	26	23
2	83	85	13	18	74
55	97	73	17	8	47
73	46	52	42	64	2
17	18	14	48	30	5
62	41	51	44	22	85
31	50	66	68	90	1
92	39	43	31	69	49
41	33	73	29	56	88
73	86	81	1	34	43
8	80	11	34	54	90
13	9	47	35	87	94
61	91	39	52	74	5
60	39	40	61	1	50
59	30	48	14	37	64
89	24	33	25	56	14
41	100	44	37	75	40
49	8	36	81	51	56
32	92	11	27	61	36
69	10	97	93	7	74
99	36	21	3	75	47
89	5	52	61	35	78
49	15	54	55	91	38
20	55	26	13	31	96
16	77	69	11	39	33
83	16	68	36	2	94
71	2	7	3	23	30
10	21	95	99	35	14
88	69	78	77	82	75
77	34	17	65	45	95
89	61	27	45	15	96
32	83	91	22	44	14
54	26	10	7	93	95
49	88	80	85	66	53
18	53	41	36	87	19
76	96	15	99	25	67
65	79	38	7	73	67
39	51	88	18	73	86
23	90	57	96	15	84
36	79	81	32	83	74
48	80	59	82	9	78
49	75	8	15	50	100
99	59	70	12	46	6
79	46	22	11	95	7
99	64	5	95	49	7
68	14	10	12	39	8
88	92	66	31	70	94
63	62	55	58	14	95
6	100	80	22	49	53
1	77	91	8	93	33
35	23	55	97	36	33
73	67	22	2	27	11
94	69	88	46	11	2
100	75	86	84	88	50
58	57	29	26	90	16
62	79	97	27	9	64
80	42	61	65	36	46
72	26	55	86	53	20
92	79	90	31	36	32
55	24	12	94	63	32
81	30	21	77	20	19
42	33	27	76	41	86
52	2	96	99	84	88
68	60	16	38	14	28
60	72	46	40	96	91
15	81	8	57	92	33
37	86	76	41	65	38
9	98	74	28	18	54
69	55	41	90	76	56
73	13	10	57	43	18
44	54	93	92	100	46
77	4	54	67	47	82
73	75	70	14	94	37
62	67	95	34	6	24
17	35	26	14	91	64
68	99	59	5	10	47
96	81	31	97	20	25
91	73	86	5	63	58
30	27	82	33	61	20
43	60	45	70	96	100
15	8	31	100	29	74
50	8	34	5	26	52
10	71	25	36	47	5
1	58	22	85	96	9
66	71	2	46	95	92
33	77	79	64	65	25
50	10	82	79	80	31
26	84	2	53	27	48
7	44	78	4	43	2
57	62	79	95	14	4
35	99	34	96	41	74
22	31	5	73	38	88
40	42	78	52	21	76
45	87	72	95	38	33
24	21	8	29	49	98
22	92	53	14	8	76
41	84	89	91	96	10
6	44	72	66	49	7
94	58	63	88	50	99
72	51	48	71	86	20
45	25	40	75	52	81
55	7	59	16	6	100
16	78	42	41	31	13
69	63	40	62	24	18
53	33	57	61	11	50
46	95	18	62	6	58
38	85	98	69	77	14
77	37	69	61	78	76
87	1	76	67	3	92
51	26	100	38	39	11
58	85	88	49	92	12
79	16	94	47	92	3
11	95	55	29	56	80
27	74	38	5	92	100
23	29	80	21	56	16
82	80	1	29	61	31
76	15	74	27	45	41
82	48	12	26	41	34
58	13	43	19	28	73
87	35	22	26	30	15
85	18	29	25	62	46
78	43	7	58	17	5
27	58	56	70	62	87
75	90	53	74	29	67
39	95	78	38	64	30
37	28	34	59	58	2
83	82	66	35	32	3
35	13	11	9	2	20
80	95	43	22	21	11
84	59	26	100	50	10
24	76	37	31	53	81
76	94	39	41	70	44
17	39	41	16	77	6
4	100	77	32	79	49
97	87	51	43	37	18
70	26	9	80	6	42
37	55	80	2	16	54
38	93	15	59	34	64
83	56	85	38	95	58
39	14	95	92	61	23
8	6	68	26	95	21
92	82	43	54	12	58
52	42	18	16	41	77
93	42	43	70	10	79
27	40	2	47	45	20
99	28	49	98	96	36
84	26	3	88	81	59
19	37	30	74	33	55
97	44	80	75	15	41
7	74	28	80	64	56
72	17	50	23	63	32
73	95	20	88	50	96
80	41	55	10	16	28
49	35	68	69	2	67
85	67	54	83	64	66
70	93	62	55	43	45
59	78	45	62	15	16
50	26	43	36	53	96
34	6	79	30	62	63
71	93	47	58	67	40
81	34	19	87	58	50
69	79	86	19	9	5
65	89	15	49	97	35
77	53	89	84	67	96
95	32	62	64	59	85
54	24	32	23	57	1
63	89	53	64	82	62
11	51	92	37	74	21
35	65	73	71	63	29
48	11	90	85	68	92
75	89	39	88	8	94
9	45	4	75	3	30
38	53	65	21	7	83
78	13	14	77	22	62
74	71	82	18	50	46
41	34	60	74	58	59
65	94	95	62	98	41
2	28	40	90	11	53
29	55	53	48	54	62
52	7	99	43	90	19
81	100	79	71	23	30
23	19	27	56	22	10
95	43	58	18	26	34
25	83	73	4	19	23
89	42	90	29	58	98
20	73	85	52	15	66
99	4	97	95	70	57
93	21	98	86	99	7
54	77	52	43	78	45
72	2	87	53	6	97
36	56	90	41	31	20
33	10	36	91	24	60
79	64	22	67	12	86
64	26	8	69	80	36
1	94	8	99	10	89
10	21	16	13	25	75
53	13	62	82	43	24
73	19	97	39	68	99
79	29	83	22	1	43
100	31	42	39	54	55
57	79	29	2	72	18
92	98	56	48	5	2
66	87	91	64	5	32
76	21	90	39	13	89
47	57	22	12	59	95
23	39	52	74	14	57
33	39	68	86	8	94
67	52	39	78	56	17
70	45	18	16	57	34
79	26	75	59	5	91
77	73	12	34	97	20
73	5	84	31	24	74
59	34	44	43	11	3
45	13	47	16	29	36
41	58	26	77	73	76
24	36	18	40	8	7
55	64	99	50	91	4
32	3	27	71	21	89
22	42	66	79	84	17
16	45	64	61	40	27
61	35	44	63	16	55
58	34	78	36	88	89
36	30	40	3	8	85
49	23	37	75	100	53
93	67	94	42	98	71
47	82	5	3	25	76
12	42	85	48	73	66
7	22	57	25	78	92
47	96	70	19	84	1
38	13	8	94	70	81
21	89	15	19	30	81
69	74	49	78	41	26
76	94	14	19	62	26
19	39	42	74	81	52
11	93	29	14	40	7
73	96	37	48	62	71
23	60	50	65	87	73
40	87	47	17	98	30
68	43	77	25	19	11
25	43	73	99	66	15
2	18	11	65	37	60
9	100	61	89	7	43
86	55	94	88	61	72
3	50	62	84	63	85
45	7	82	3	8	1
15	75	7	48	69	93
23	10	57	46	58	36
12	93	92	98	31	13
93	69	72	56	49	25
37	72	99	24	88	44
46	47	52	76	29	10
5	51	12	44	86	63
75	57	7	81	28	6
73	16	29	87	35	84
79	2	27	97	14	59
4	100	88	1	51	47
84	44	36	45	54	32
14	74	92	71	77	95
21	24	11	94	91	77
47	100	63	73	37	60
11	76	25	46	86	57
32	48	85	94	34	46
65	15	98	70	42	88
5	96	45	66	6	38
75	91	97	58	7	1
87	59	10	42	24	99
41	5	13	6	31	70
13	23	8	88	73	99
56	51	8	52	6	21
93	67	52	46	79	2
63	95	35	79	6	100
52	84	17	26	58	25
66	44	24	53	67	60
53	17	25	28	54	45
40	14	80	15	57	7
5	66	21	4	13	29
83	66	61	10	48	59
17	22	90	56	11	61
24	55	35	85	25	93
72	76	71	41	1	91
94	40	31	91	90	52
99	14	42	44	75	51
8	58	93	30	79	99
14	21	40	73	29	42
25	81	23	20	43	48
36	87	64	98	89	49
35	42	56	55	47	51
24	11	61	66	23	30
14	57	66	8	51	63
5	97	89	51	42	32
38	25	67	5	9	63
11	89	22	46	58	7
12	54	26	75	93	95
37	8	72	90	79	62
2	33	8	85	36	20
73	17	74	67	43	66
24	17	53	32	9	42
55	83	32	16	10	57
64	9	72	57	96	86
35	76	13	96	45	81
100	72	51	7	26	66
71	29	44	15	51	39
100	92	29	86	34	91
17	63	20	16	80	23
30	58	93	72	83	81
54	85	9	84	81	40
77	80	63	48	4	69
51	70	88	17	81	78
20	72	49	84	37	17
58	79	93	56	7	15
85	8	22	93	7	28
28	78	17	73	47	45
14	21	74	86	8	34
27	62	25	11	90	31
59	99	28	86	6	63
18	32	54	7	6	48
24	77	71	33	47	52
73	96	77	29	23	82
83	56	68	86	64	100
66	83	55	41	14	63
84	90	9	48	35	96
32	57	2	38	1	78
99	65	50	22	91	3
67	56	6	66	65	14
28	83	52	31	95	79
68	58	36	59	94	23
60	79	27	3	70	67
29	35	33	24	45	2
6	48	65	7	83	57
8	67	28	40	42	68
29	57	61	93	46	8
76	2	45	88	28	7
13	69	47	5	1	81
89	65	42	31	68	24
8	62	48	81	9	37
39	8	49	77	95	89
54	80	91	83	99	71
73	99	44	48	76	32
92	11	78	72	87	79
16	66	99	89	88	81
91	53	51	6	34	83
99	44	17	13	7	27
81	51	70	16	27	71
18	86	43	12	22	30
60	21	20	91	22	26
39	27	61	21	3	7
73	97	12	63	84	67
71	49	45	27	82	69
49	53	75	48	3	24
68	39	52	58	27	59
80	71	53	90	17	45
22	76	30	67	93	6
98	64	83	20	32	84
77	25	35	26	98	49
5	70	27	90	64	52
61	32	77	93	39	59
81	15	26	68	58	52
42	93	31	97	55	28
11	36	70	5	24	87
44	95	2	40	82	26
67	40	89	87	84	74
65	20	42	43	51	58
19	72	65	7	70	48
49	1	92	8	33	52
53	77	74	94	57	90
64	16	95	8	57	5
97	20	74	40	11	49
21	84	62	28	88	76
17	51	80	28	26	91
29	98	86	74	34	21
38	14	96	30	82	17
54	33	1	36	40	73
2	66	42	89	29	33
86	56	94	44	84	29
76	82	80	36	62	58
20	42	3	70	55	69
16	99	60	18	11	26
84	85	16	89	21	48
29	14	77	12	84	64
17	78	82	4	8	59
52	63	34	19	66	44
100	83	52	18	39	1
55	98	79	68	90	97
92	50	33	28	41	20
33	85	19	11	96	16
96	27	87	55	29	98
92	84	99	40	100	88
29	32	96	24	100	9
85	66	5	90	24	53
15	65	87	64	55	100
60	54	81	77	26	24
31	52	58	59	1	74
30	44	65	8	89	10
3	52	38	5	63	45
34	54	60	99	5	49
83	70	1	55	27	71
99	5	2	69	35	36
5	8	96	31	11	48
81	50	45	16	56	66
99	41	53	97	88	34
31	97	56	88	23	60
14	40	95	32	87	80
51	8	100	17	92	88
34	45	50	71	67	74
94	80	47	50	65	9
46	17	2	27	82	68
51	23	44	16	63	15
10	27	91	3	74	4
12	37	52	6	84	31
3	69	14	71	41	13
70	93	86	87	22	36
20	16	46	63	92	70
22	51	85	14	26	61
93	85	61	55	92	23
94	56	22	30	21	17
47	64	17	46	29	40
53	100	66	54	95	61
99	21	81	40	92	84
34	15	36	44	19	42
30	79	44	74	37	81
40	32	20	48	70	79
87	57	17	9	99	65
37	12	53	21	33	27
60	57	35	99	30	81
23	35	52	59	60	48
4	45	31	22	20	60
36	16	55	63	95	1
60	50	46	31	66	85
68	53	26	81	23	40
28	1	63	36	53	27
2	85	5	62	60	13
81	15	91	94	27	51
90	2	95	37	8	92
78	58	100	65	92	88
8	38	2	82	28	72
77	56	40	85	45	46
57	74	88	96	82	18
43	61	29	68	23	37
74	87	12	3	69	21
33	86	71	87	52	16
95	33	85	87	53	16
48	76	70	100	63	35
80	82	50	86	71	6
4	94	26	85	35	51
12	79	31	36	68	85
6	40	51	63	20	76
48	49	18	88	63	25
34	53	59	62	26	87
32	26	83	33	65	61
40	45	47	14	71	67
35	80	33	24	57	4
88	11	25	46	66	31
46	10	23	47	43	76
34	9	54	22	87	55
20	70	94	47	51	5
85	31	72	98	77	34
2	21	100	51	42	82
15	68	51	3	23	10
77	6	83	23	33	80
79	63	80	30	85	69
9	13	2	60	7	62
52	91	28	75	71	14
68	56	46	8	19	87
21	1	43	34	72	97
76	94	49	68	6	67
37	29	49	15	21	43
38	10	28	95	53	26
74	25	36	58	83	53
30	49	33	51	67	90
60	5	21	81	89	24
42	5	65	30	27	23
15	57	92	89	95	36
66	65	17	80	86	37
68	81	37	58	33	75
82	28	61	63	5	30
46	21	87	12	72	78
77	25	15	57	45	71
3	30	40	33	2	65
12	6	15	91	81	34
84	11	54	40	25	74
85	87	94	48	47	49
30	94	73	9	17	40
40	38	21	45	89	26
48	29	44	28	14	23
80	18	65	85	24	79
36	92	39	76	97	52
53	65	46	21	32	52
6	72	66	12	68	32
80	70	88	69	83	32
74	10	36	23	73	57
95	92	39	45	62	24
40	9	35	25	80	45
81	91	94	37	72	76
44	66	81	32	43	63
34	3	45	66	99	33
14	9	34	26	97	54
82	76	1	48	58	77
62	1	87	19	13	12
79	37	31	91	43	95
55	49	46	92	88	24
61	10	16	87	23	6
20	100	40	30	71	38
39	41	95	74	40	27
42	2	96	57	78	74
18	65	36	78	39	49
100	54	60	71	80	70
67	9	3	37	58	66
15	28	68	12	54	20
15	46	82	34	88	69
30	36	37	6	11	86
45	1	63	51	75	25
37	5	49	2	48	14
40	100	22	50	85	86
89	84	39	21	27	20
78	15	93	10	17	22
27	6	77	63	8	37
62	27	100	23	13	89
52	17	24	60	62	15
23	28	70	55	90	81
45	11	98	1	29	39
8	35	67	44	14	96
83	11	67	10	28	34
5	25	66	97	85	53
47	36	27	21	29	37
92	81	69	36	33	96
5	18	46	55	89	90
2	81	27	33	20	11
67	8	1	96	41	61
90	4	33	37	99	27
28	89	13	93	19	64
46	99	60	93	97	50
54	87	26	99	6	47
4	68	41	61	82	32
76	11	66	26	53	72
66	54	53	6	90	34
96	92	84	100	61	35
70	100	61	17	89	63
52	66	60	58	59	84
52	53	35	42	95	18
18	88	4	46	40	65
46	56	55	37	52	29
3	67	30	99	86	13
11	25	71	51	46	88
25	20	77	30	89	96
32	89	91	17	54	39
12	44	58	95	59	96
2	63	9	100	83	86
32	25	19	72	40	74
26	58	73	93	11	2
39	4	18	100	8	49
56	65	98	83	33	69
29	17	95	60	5	72
51	93	39	69	27	37
48	71	65	55	45	47
13	58	60	80	9	16
34	22	27	25	29	81
35	71	40	36	89	87
95	3	73	18	19	53
4	2	90	5	38	21
72	43	80	9	47	22
41	1	42	36	78	65
19	68	4	74	34	77
38	4	82	86	45	34
67	83	76	85	71	49
26	48	73	34	35	49
17	85	39	3	53	46
70	87	95	82	28	77
30	86	37	22	50	26
68	39	55	42	20	95
50	65	53	80	59	71
26	55	21	10	68	25
78	98	33	17	23	70
11	18	76	57	41	2
82	97	69	7	54	44
68	47	74	67	2	14
14	16	27	71	35	100
7	17	82	63	94	21
62	20	3	93	53	23
16	47	11	64	52	69
58	40	92	82	62	22
71	66	89	10	7	93
44	92	62	1	26	9
89	2	13	39	36	73
85	61	52	34	39	48
99	39	100	25	85	59
92	60	100	27	50	81
35	42	8	33	40	52
45	31	19	95	83	68
100	24	30	96	52	50
28	39	1	60	3	13
75	6	80	41	79	24
48	36	16	67	93	35
35	5	59	81	29	15
63	42	38	45	59	48
97	86	35	42	81	16
57	14	66	89	21	96
81	32	56	59	69	2
22	20	21	89	3	55
56	21	44	52	19	100
91	65	82	70	63	66
65	14	35	25	67	66
6	20	58	69	46	78
25	100	54	13	86	66
98	70	8	72	82	28
90	50	6	95	70	14
48	42	7	6	43	63
12	69	62	14	47	63
22	19	4	9	57	64
13	49	31	82	51	93
11	37	86	97	67	83
85	20	23	93	68	86
26	23	20	65	49	92
90	51	32	5	40	33
67	71	89	17	68	55
15	7	98	80	49	23
14	43	46	84	5	97
89	86	11	52	25	99
94	18	35	48	86	25
74	68	70	60	19	72
44	54	65	70	79	43
67	21	66	97	83	59
92	94	61	76	89	72
18	63	83	25	82	99
68	64	3	94	2	89
82	45	60	46	10	30
87	43	27	92	32	59
75	32	1	14	76	83
16	91	14	1	95	20
40	77	73	60	92	38
70	61	49	38	10	19
74	69	44	38	81	67
39	95	57	51	90	23
25	57	80	13	64	61
41	2	71	86	28	9
30	78	89	9	51	33
8	25	72	1	50	56
25	50	57	73	83	5
38	28	10	89	39	99
58	71	90	53	85	39
23	43	82	21	41	76
64	58	51	25	45	88
22	35	56	15	74	80
38	43	1	59	47	100
86	15	28	25	54	77
80	87	86	70	97	6
11	87	90	19	32	77
88	64	77	1	45	20
47	93	54	96	51	66
49	40	13	6	18	61
71	93	72	45	41	18
47	81	40	86	26	12
36	52	13	100	38	51
39	29	92	47	22	9
55	2	3	20	60	36
52	73	76	84	65	56
93	28	49	85	1	11
21	85	72	37	29	11
67	12	99	97	93	13
30	6	48	74	62	52
24	20	94	61	62	79
64	87	34	30	21	31
53	7	92	83	91	1
20	80	9	63	32	2
87	61	62	79	29	33
78	24	10	62	88	75
22	87	43	4	42	97
50	84	40	61	33	58
83	100	66	87	54	77
16	53	69	47	70	83
19	3	36	21	30	48
56	100	73	85	77	59
89	16	76	58	90	73
87	7	33	29	24	83
89	30	91	54	43	8
62	58	18	86	67	16
92	91	34	6	53	21
28	55	70	60	39	51
4	60	84	31	3	5
77	72	34	78	48	82
87	15	13	51	32	99
44	50	12	75	17	68
100	41	78	6	39	49
52	60	24	71	6	64
78	35	69	50	30	57
72	92	57	11	73	24
14	75	69	73	80	18
15	35	37	18	47	90
19	51	92	96	35	58
99	41	45	14	42	64
1	50	3	57	66	6
37	72	58	97	89	77
33	82	68	18	19	30
73	51	37	9	36	92
29	53	35	20	30	97
27	13	57	42	68	47
52	53	43	1	5	8
99	65	58	19	74	47
66	1	95	16	59	43
72	15	66	89	79	55
87	11	94	37	52	28
66	88	56	70	21	2
18	42	65	25	87	71
23	12	90	70	27	14
35	37	14	15	3	59
13	26	7	28	55	41
14	72	13	98	4	96
79	2	29	64	12	41
15	36	23	26	12	97
18	20	78	51	36	57
93	24	59	84	26	32
26	46	74	14	83	81
59	74	62	22	90	85
96	50	15	95	41	33
36	51	34	35	90	96
35	46	85	13	39	79
14	90	94	91	38	17
88	99	45	40	11	68
18	32	99	53	68	90
85	39	98	50	30	91
96	50	75	52	84	55
4	95	73	79	30	27
11	39	25	31	29	73
38	24	89	82	62	98
62	93	48	11	32	4
79	47	73	21	23	65
51	49	36	73	91	80
84	75	1	96	14	88
61	59	16	33	37	77
43	41	95	92	59	73
6	24	40	10	4	1
41	63	71	15	22	64
48	76	66	68	8	100
21	95	88	98	80	28
25	62	57	5	15	33
17	34	75	85	37	94
34	1	62	70	57	68
43	35	17	9	92	98
68	35	62	80	7	38
95	66	45	42	90	1
26	13	53	1	11	6
23	93	51	77	72	40
1	64	59	78	49	95
40	59	57	55	89	46
96	16	61	69	58	41
29	74	16	34	50	59
35	17	2	69	39	58
20	8	18	61	60	55
89	10	45	15	88	43
5	36	28	63	17	43
49	13	55	16	26	77
28	79	35	10	66	53
99	11	81	52	54	1
9	27	75	20	62	16
26	60	81	44	42	69
61	23	54	49	48	6
97	10	81	99	16	37
26	42	11	1	58	97
31	86	25	35	6	34
35	48	20	73	49	96
55	9	46	11	50	16
17	1	26	37	92	52
56	66	54	9	27	20
86	17	71	90	80	33
53	63	75	32	27	88
53	74	73	92	28	45
6	22	59	20	96	75
77	86	96	62	47	23
50	8	85	42	65	69
56	47	91	61	52	9
78	38	27	50	85	45
2	47	21	48	96	57
47	85	41	92	63	14
74	8	47	32	78	50
17	77	78	25	81	88
36	14	40	12	38	18
40	27	50	75	90	82
100	28	91	41	44	77
64	5	82	42	74	60
80	40	10	71	43	78
92	2	48	67	32	77
51	86	66	4	47	93
78	29	14	64	26	20
89	64	67	55	81	26
85	79	56	39	16	17
44	40	60	75	69	56
9	48	41	74	81	51
76	50	31	29	90	48
91	37	26	5	1	54
33	12	50	14	65	42
89	55	87	64	15	46
25	45	71	14	9	23
28	77	67	23	57	64
60	56	19	65	36	63
20	49	83	30	15	27
84	60	90	77	67	13
69	62	76	52	66	22
17	81	55	58	74	85
75	24	43	7	82	87
62	8	19	14	90	36
23	39	47	31	48	61
51	66	47	84	32	31
20	16	43	58	77	27
62	85	30	51	22	74
68	76	54	73	87	64
36	93	38	81	5	34
73	85	67	16	29	96
93	78	41	69	27	37
29	45	41	75	88	89
60	66	26	27	23	13
98	16	67	24	25	45
22	93	43	74	92	90
82	23	28	36	100	12
65	57	51	3	83	37
31	77	42	95	83	52
67	33	59	1	28	16
84	90	39	91	56	52
99	66	95	54	24	56
17	54	22	38	73	6
19	12	67	66	100	32
89	77	54	83	9	98
43	24	52	59	74	4
19	71	85	90	29	92
59	95	89	84	79	45
59	18	68	21	82	61
5	86	52	44	29	91
19	13	82	81	57	87
77	40	70	43	49	22
46	61	21	36	13	99
17	18	51	56	47	58
99	7	33	49	78	68
36	60	58	13	78	28
81	42	49	82	73	29
22	77	55	80	91	38
33	41	86	74	91	98
79	35	83	26	12	4
45	26	86	14	42	51
6	17	76	46	60	55
24	20	57	19	47	17
79	25	23	51	33	49
9	29	3	86	95	80
70	95	18	60	78	37
22	71	42	44	87	89
89	20	66	3	19	37
51	31	62	35	63	40
59	28	38	49	20	56
31	78	82	7	5	8
78	64	12	45	100	76
24	88	4	91	83	66
85	96	62	35	48	69
40	5	37	65	38	18
15	79	25	59	91	51
80	4	26	38	89	55
91	54	13	81	44	58
20	91	75	73	92	21
36	34	44	76	29	23
62	28	54	48	37	5
25	39	22	62	43	71
52	15	72	74	18	31
85	32	34	21	65	63
75	6	92	50	32	72
21	24	45	58	38	22
81	53	10	86	56	69
77	97	79	13	24	44
4	61	98	65	29	53
11	89	92	26	20	12
72	87	25	83	36	22
79	91	93	95	16	19
31	99	84	35	29	8
22	56	1	62	66	30
25	56	10	68	24	20
2	69	1	12	14	47
52	69	58	63	75	73
92	76	12	18	23	90
2	35	16	55	22	70
69	53	20	75	6	50
100	7	78	97	49	70
34	23	65	44	3	7
1	9	26	15	7	84
45	14	5	70	24	84
64	38	29	79	52	40
71	51	97	62	9	99
64	57	85	51	17	81
7	18	87	8	93	12
2	65	79	20	18	87
33	53	30	23	64	84
16	53	30	20	2	67
5	21	91	66	29	9
49	39	65	53	41	42
61	89	100	59	54	64
62	73	84	21	49	59
95	25	16	82	28	45
94	23	75	14	5	12
73	86	75	51	80	53
21	78	46	87	17	23
69	84	34	58	42	68
82	98	74	36	86	89
69	70	40	58	53	84
93	90	7	76	28	17
92	53	18	10	96	49
23	15	6	63	75	96
70	87	8	98	38	67
50	48	14	100	22	84
91	4	71	44	59	61
96	15	60	84	81	36
15	89	80	3	6	42
92	33	76	83	52	32
12	84	42	90	73	10
48	83	15	7	20	59
43	92	17	73	71	4
10	55	39	93	16	79
12	8	17	76	46	41
45	82	4	7	47	90
34	39	68	83	36	50
18	27	7	65	95	29
30	70	67	81	38	100
90	38	55	20	5	35
76	93	81	33	25	94
31	45	5	82	64	96
2	66	98	37	27	42
43	22	45	88	5	79
29	11	30	84	34	22
43	99	55	2	9	8
32	53	10	100	37	27
83	71	43	65	51	64
97	25	99	29	64	43
31	79	38	96	64	40
71	20	98	74	75	24
3	86	14	65	12	80
93	53	89	70	63	73
38	84	76	48	12	85
72	62	86	44	12	37
48	12	2	55	17	74
67	11	74	25	73	92
93	27	4	46	96	6
88	80	86	58	28	98
100	43	33	62	30	34
23	36	50	17	9	53
7	18	95	37	39	65
46	16	26	25	58	6
35	5	74	2	75	15
13	75	86	64	15	6
31	80	66	74	77	97
48	50	53	9	4	47
1	8	80	4	68	20
30	4	73	86	9	53
70	88	32	48	18	76
20	37	30	26	1	73
32	57	86	90	54	38
56	81	1	73	5	29
77	55	36	66	19	73
87	38	50	100	67	19
87	20	91	44	51	80
56	78	46	66	47	14
85	75	39	79	7	56
26	86	95	81	11	27
99	76	2	66	56	50
45	48	95	47	49	20
80	23	15	41	99	73
34	9	1	45	47	39
59	35	68	41	87	38
75	20	59	11	87	98
14	50	69	83	27	17
88	98	90	81	63	7
70	24	76	8	50	95
18	66	60	55	26	41
15	68	81	10	95	16
48	98	90	23	58	82
25	68	52	75	88	10
74	21	58	13	55	46
69	7	40	30	14	31
