64	58	76	54	10
16	63	82	62	20
79	28	19	25	96
72	98	97	34	27
92	16	60	80	65
99	37	11	10	62
14	12	54	53	64
92	93	73	75	29
88	46	75	91	66
10	35	37	77	50
76	68	76	20	36
48	74	63	21	73
86	29	20	34	22
99	23	81	98	96
52	85	68	36	63
18	49	61	84	91
34	92	100	40	86
16	52	83	79	23
74	81	74	27	38
60	78	82	49	36
67	38	58	83	37
91	77	33	17	50
12	78	74	12	65
30	22	24	50	11
53	51	26	60	31
66	67	44	94	92
33	46	92	55	36
30	26	57	54	75
39	87	28	60	39
98	95	65	76	41
93	97	55	14	54
84	58	64	25	62
83	34	57	100	84
68	55	15	75	60
27	75	43	36	90
82	30	84	24	39
81	34	95	35	84
18	29	52	88	63
50	24	49	89	92
71	54	30	89	51
26	90	48	73	90
91	31	99	14	27
16	90	51	66	73
99	87	35	82	89
86	73	98	23	38
64	41	72	35	74
32	99	51	81	13
99	75	35	74	31
74	54	54	37	59
42	93	53	61	42
75	32	88	78	68
47	45	64	80	77
25	75	74	53	98
14	41	47	65	49
37	94	63	78	25
59	83	64	93	59
16	93	23	48	49
87	13	84	88	14
56	45	19	15	95
80	12	99	11	84
72	43	42	14	16
78	26	74	82	87
82	79	79	55	64
82	87	93	72	73
54	55	43	35	80
41	54	23	79	94
40	96	32	79	26
50	30	74	16	93
83	56	93	97	85
76	19	87	18	38
78	13	89	51	32
17	96	44	24	87
75	76	85	11	93
55	30	52	65	62
100	100	57	55	98
36	42	25	95	58
63	53	47	42	53
99	45	22	54	22
21	86	27	99	68
75	76	86	81	74
92	86	28	71	78
40	83	61	76	67
33	56	37	97	36
69	47	24	47	60
11	41	76	72	59
87	20	69	11	25
82	16	74	64	92
47	94	41	20	39
51	38	85	26	76
34	46	37	45	88
42	26	15	13	61
73	10	67	66	27
100	61	15	13	32
58	39	52	39	18
94	24	81	35	38
32	76	12	97	68
35	12	60	14	52
68	58	85	16	61
95	53	54	61	29
55	88	97	63	56
94	32	24	94	74
79	19	40	83	78
59	89	73	45	38
69	63	89	100	39
68	52	92	67	68
14	77	28	56	76
91	66	60	84	62
72	84	57	15	75
16	51	51	100	43
60	22	79	53	13
31	76	12	30	69
69	34	60	16	54
53	75	30	81	83
22	12	76	38	42
39	36	77	79	44
86	88	23	97	79
74	18	72	82	52
61	73	71	91	73
49	31	67	58	41
39	12	77	38	91
71	24	94	93	67
55	51	30	74	69
14	16	56	29	93
86	80	58	95	86
15	13	53	100	97
58	66	33	31	49
41	10	89	33	91
100	96	44	41	88
85	42	29	18	16
19	10	11	20	40
11	21	70	99	76
81	82	98	20	26
49	50	70	95	35
58	29	86	72	43
90	90	43	26	98
76	42	66	69	13
69	57	31	19	69
38	79	31	50	84
19	65	13	79	54
14	31	73	42	56
17	49	19	82	24
60	22	100	57	70
14	96	95	86	16
11	96	64	92	90
68	16	20	78	25
29	69	61	68	31
91	43	83	42	61
27	50	43	32	44
65	68	11	31	99
74	46	67	51	79
88	16	82	47	37
14	94	85	72	53
50	50	69	31	92
24	81	50	91	66
33	37	84	30	35
65	57	25	20	39
69	13	71	24	79
60	28	90	94	100
42	32	82	97	96
97	35	30	45	79
73	72	95	90	59
95	36	61	100	48
58	69	37	34	50
89	95	65	69	95
31	67	95	10	72
80	38	91	69	78
91	17	18	68	79
19	12	71	43	70
17	35	66	60	30
59	62	31	74	15
26	23	25	75	88
27	39	74	27	95
63	62	15	62	59
41	43	64	10	74
48	75	91	28	14
62	67	26	17	30
98	56	67	24	29
100	29	38	67	84
13	45	34	42	100
51	22	69	97	56
91	84	80	74	65
54	67	62	31	70
34	33	97	51	51
60	57	28	99	92
32	22	55	37	97
27	66	75	84	48
39	91	72	92	13
31	10	52	73	60
37	73	36	100	80
14	13	66	38	44
90	62	33	35	32
68	30	42	46	41
47	46	49	40	87
67	61	27	47	90
60	11	72	39	35
57	18	42	10	90
27	75	89	39	35
29	21	80	93	28
29	42	32	75	34
67	52	17	44	31
27	30	37	62	40
62	19	28	16	82
14	13	78	99	98
89	84	35	85	48
98	68	60	80	49
42	100	28	73	32
60	19	43	22	91
19	75	99	19	21
18	51	14	18	42
31	63	88	54	36
39	82	55	75	42
27	18	17	61	65
61	74	93	78	48
74	51	61	52	58
35	89	60	92	33
22	49	69	91	70
19	55	18	75	66
49	81	12	91	15
22	53	47	25	12
93	43	29	37	73
81	88	56	48	81
75	15	18	92	63
85	12	85	11	13
64	77	69	24	16
73	97	95	76	74
38	29	58	22	97
78	46	96	10	38
30	15	52	10	11
24	41	90	84	60
20	10	35	24	50
70	91	89	72	45
31	98	78	13	79
98	55	14	46	51
61	21	98	24	61
48	69	38	56	31
45	97	15	26	73
18	100	43	78	21
83	30	27	58	88
67	25	96	76	13
46	34	45	42	39
48	99	15	93	78
90	77	40	55	94
76	10	81	83	59
40	54	62	31	69
16	88	33	20	26
84	98	26	75	78
94	24	52	71	23
56	82	63	36	90
100	31	77	29	40
61	66	62	33	81
62	93	85	56	28
30	88	22	65	12
31	30	17	39	21
12	88	81	94	21
45	44	92	10	17
73	98	39	72	37
17	24	74	56	35
29	86	60	12	71
18	28	82	34	79
91	70	30	68	90
35	19	73	92	39
29	35	30	50	93
19	15	53	74	19
13	20	18	79	30
38	35	62	77	37
21	35	20	50	39
90	61	90	56	19
84	25	64	79	86
62	74	51	45	52
84	58	51	24	27
55	90	38	62	18
40	50	57	98	60
25	70	22	39	58
31	66	12	75	83
18	87	50	95	63
58	50	96	25	31
29	52	38	34	52
88	97	61	74	37
50	16	75	100	79
66	84	75	60	25
14	87	11	62	38
32	41	26	67	43
21	75	99	87	57
15	72	27	33	60
33	61	55	41	81
61	44	19	30	19
50	47	70	35	68
95	74	95	71	94
62	83	45	75	77
94	24	67	43	93
78	52	92	52	74
24	72	17	28	80
90	74	51	44	90
23	34	43	100	37
16	48	38	47	32
17	56	72	38	67
73	36	63	18	48
86	92	92	48	88
94	66	51	74	91
32	43	57	38	38
68	43	47	67	72
68	17	71	13	61
17	14	53	50	58
54	45	23	32	61
97	44	75	94	66
73	100	74	79	27
91	37	31	78	12
18	98	26	14	43
11	96	29	24	67
27	13	71	57	88
24	56	30	84	35
60	81	43	81	33
25	35	65	29	85
83	96	21	11	59
87	27	40	100	73
48	81	97	19	68
37	33	91	78	80
29	28	56	21	84
97	78	66	39	40
81	67	93	63	82
19	94	35	72	16
33	15	44	47	93
26	78	16	23	94
50	54	55	87	12
64	69	44	61	72
27	99	76	89	47
81	73	44	58	24
34	80	92	57	69
36	23	87	92	41
15	58	27	52	85
74	43	96	61	15
27	63	89	40	73
51	65	71	57	12
95	51	34	69	72
19	87	72	64	55
58	50	24	54	13
98	34	39	81	71
62	69	50	28	51
83	40	83	24	11
76	24	84	86	62
49	37	75	52	56
23	24	40	90	91
12	13	40	57	89
57	94	11	39	53
66	77	63	48	90
53	61	19	73	46
87	66	28	10	32
94	39	84	10	45
50	67	30	12	86
61	64	83	85	76
63	87	23	36	19
54	17	78	67	88
14	63	69	76	17
57	61	29	49	76
37	45	25	59	32
22	81	85	42	41
76	75	86	74	37
54	79	54	89	37
18	36	94	56	42
11	27	56	11	53
20	83	60	79	84
45	25	100	100	87
56	62	18	37	53
41	81	94	78	22
66	44	90	92	71
52	46	86	40	42
67	60	86	38	61
57	42	87	98	19
22	28	87	46	49
67	95	66	42	79
23	60	94	95	12
18	73	52	83	68
17	99	41	23	45
13	27	75	34	59
54	17	27	73	12
82	91	57	65	39
49	47	97	46	28
21	72	84	96	13
73	95	39	42	17
90	24	50	43	97
93	57	79	82	39
55	63	41	59	49
83	23	60	18	60
61	69	26	59	35
75	48	10	81	26
94	39	37	18	84
78	10	52	46	49
88	31	45	69	86
48	23	51	66	77
62	78	95	51	49
72	22	18	64	49
38	99	98	90	25
55	91	90	42	94
70	47	98	58	44
68	23	14	65	99
29	18	63	36	31
90	20	63	17	64
10	37	15	58	75
50	30	15	44	46
37	26	70	70	72
65	52	76	47	32
93	52	88	19	72
29	46	91	31	83
93	47	63	55	90
40	90	60	23	16
50	79	40	33	69
15	98	61	90	66
25	71	90	91	38
65	93	15	67	74
84	100	57	27	84
48	95	91	83	47
56	89	15	23	57
37	69	45	23	86
60	26	52	54	33
50	42	42	77	87
74	27	65	71	25
84	97	21	42	100
25	90	84	42	57
86	94	36	32	69
89	53	83	58	19
27	11	53	39	33
75	33	33	87	15
92	88	83	99	90
35	94	16	25	25
96	78	75	73	54
85	35	45	14	32
20	78	93	37	57
72	45	12	65	24
75	85	82	10	98
24	61	35	96	51
49	25	94	99	86
25	96	87	62	32
49	10	51	94	21
75	29	69	49	56
42	95	85	26	55
38	92	31	43	40
11	100	55	67	20
31	48	23	95	13
83	54	67	45	15
29	86	24	32	67
60	81	10	51	63
38	45	31	27	74
31	70	93	62	84
58	71	67	19	51
85	71	74	36	74
73	54	22	71	37
72	78	39	67	83
36	98	31	94	57
92	96	40	50	23
48	44	43	56	20
31	66	26	47	37
31	82	27	93	12
50	22	52	93	61
87	18	15	55	60
86	11	83	80	30
22	97	72	58	52
77	80	84	35	28
74	60	14	98	66
84	96	22	40	36
75	76	76	85	61
15	99	78	11	23
53	19	39	51	89
97	27	25	16	80
73	10	23	60	52
18	48	72	98	60
48	24	98	76	54
45	85	91	40	76
41	41	78	100	90
13	53	14	87	55
11	25	22	71	21
87	20	70	48	48
85	50	33	65	90
31	52	40	63	81
11	10	44	87	66
10	58	68	60	92
85	12	77	16	44
39	65	81	39	85
93	23	22	13	26
48	81	36	69	94
100	59	74	63	34
84	27	68	95	15
80	23	24	31	61
96	82	33	65	56
30	50	22	10	61
49	51	76	48	91
50	36	60	56	15
21	67	68	54	21
13	32	59	88	23
80	70	26	100	75
65	25	46	56	32
58	98	39	73	95
41	46	90	87	34
85	48	74	75	21
100	24	87	33	72
61	65	67	30	53
48	69	97	34	95
12	72	69	34	70
66	90	14	52	100
38	56	16	65	18
93	63	71	40	43
42	30	79	62	69
79	42	24	68	23
48	50	30	33	39
99	21	78	51	50
47	32	95	75	46
82	75	89	100	63
37	16	64	11	17
28	30	49	40	34
14	25	40	77	28
91	85	64	59	42
77	28	15	43	54
64	25	59	31	32
49	59	58	17	14
91	10	15	63	80
89	87	65	34	100
17	11	89	38	72
54	24	23	91	67
17	81	87	79	52
96	74	99	42	86
78	67	51	22	60
20	77	59	45	73
49	99	54	24	97
36	50	97	24	87
99	23	81	65	46
18	77	85	55	92
69	29	17	91	64
22	90	43	76	60
12	89	23	80	57
36	20	55	59	23
21	90	14	58	40
72	73	87	83	93
22	59	16	47	15
96	10	12	18	92
87	79	37	99	13
81	82	72	49	92
42	54	99	20	45
67	87	55	75	14
78	10	100	90	16
95	49	98	21	28
57	41	85	45	25
41	90	65	74	98
79	72	34	57	35
19	21	37	12	87
18	86	92	96	13
86	51	14	12	35
74	17	84	45	69
66	97	46	23	47
35	94	31	17	79
82	26	29	51	57
69	49	60	55	27
40	12	26	89	35
76	13	64	77	38
13	55	88	55	61
16	64	88	50	72
97	48	84	59	83
57	39	11	93	56
90	41	79	22	60
24	54	27	67	15
11	27	38	90	44
51	28	76	62	86
55	83	59	29	15
28	100	30	17	39
32	38	99	73	69
38	10	35	46	83
80	11	73	81	49
50	85	22	91	43
67	40	24	66	81
21	26	25	66	15
64	19	65	71	45
89	56	10	57	10
46	20	80	14	18
66	17	75	97	95
45	72	27	60	55
11	31	45	81	44
67	63	57	58	53
80	21	94	44	98
19	48	92	72	98
63	11	41	14	49
90	33	53	44	93
89	42	92	88	19
22	68	90	56	24
13	13	89	93	79
18	72	44	25	21
87	54	29	74	95
24	88	33	68	35
64	60	42	77	75
76	26	45	67	79
80	69	69	89	14
38	30	81	19	30
65	63	86	80	100
35	98	65	74	16
10	94	92	96	85
55	17	44	18	31
79	39	47	45	74
71	85	47	26	45
60	12	44	72	51
74	99	16	12	96
48	93	95	82	29
10	23	24	43	39
20	29	18	60	91
85	77	49	55	100
92	20	71	60	10
74	49	76	36	81
70	18	60	52	37
13	73	87	94	37
18	18	50	95	59
15	66	35	38	48
33	16	26	43	93
19	18	89	20	19
85	34	98	48	65
63	48	47	60	58
47	89	22	75	16
93	18	69	34	73
91	84	84	56	66
31	35	22	16	32
60	27	25	88	25
22	62	98	58	75
53	45	63	50	61
15	41	53	72	54
25	43	89	44	73
83	75	96	42	93
12	33	100	67	93
81	12	70	62	97
84	74	37	49	57
92	21	90	97	68
69	76	34	96	68
60	83	23	49	16
80	84	75	39	16
18	52	35	50	36
93	15	89	20	70
26	46	97	79	52
48	99	43	42	12
79	85	19	72	23
51	38	46	69	85
70	16	22	98	42
68	99	12	58	55
86	98	51	37	22
17	13	46	14	37
64	96	89	79	24
82	100	40	23	73
57	34	81	18	86
16	46	86	37	57
22	85	90	89	62
99	74	68	51	82
76	13	82	56	70
70	26	50	100	93
24	20	44	79	31
77	38	57	78	47
28	86	31	67	77
67	59	60	27	40
25	78	69	37	88
60	33	62	14	26
53	39	90	53	12
13	42	35	95	90
89	98	25	61	34
16	38	82	48	21
31	26	53	92	39
36	65	28	10	80
72	62	20	56	16
17	91	64	24	88
63	91	97	23	17
73	94	14	51	27
100	57	98	52	76
92	47	23	46	19
71	86	39	30	22
65	73	98	67	70
50	84	41	66	100
44	40	14	82	56
37	61	63	86	18
51	99	31	47	92
78	23	71	67	54
63	71	54	30	95
73	43	43	96	33
66	100	76	86	53
26	97	12	37	43
28	89	50	91	46
46	82	90	71	46
27	20	93	93	90
83	64	43	71	29
65	57	88	29	76
81	90	55	57	97
50	43	38	76	14
96	82	68	22	76
73	76	62	44	63
77	85	98	53	61
94	32	79	75	37
55	10	89	46	30
86	96	97	34	23
28	55	91	90	20
48	50	83	71	40
22	96	35	35	19
49	19	14	56	33
46	91	96	38	69
83	13	89	49	48
12	47	26	40	33
96	39	30	10	64
89	14	58	73	64
26	30	22	67	88
83	59	76	68	86
78	51	77	74	68
40	78	98	88	49
48	13	16	84	33
38	33	33	62	97
82	45	13	55	14
46	33	29	29	41
48	84	42	61	67
12	68	39	100	99
66	18	42	66	22
28	51	99	41	20
51	90	20	51	19
33	95	77	86	39
94	17	79	40	28
75	78	77	12	67
60	80	96	42	79
20	100	29	18	73
47	19	44	62	11
37	20	63	65	85
45	99	94	44	95
37	100	66	68	93
16	95	63	74	16
25	42	46	19	20
90	100	14	74	85
73	98	31	29	24
28	89	99	87	22
88	62	21	22	45
22	40	54	40	13
87	71	65	51	17
11	60	37	64	81
21	98	48	69	67
52	80	52	98	71
12	74	62	52	56
71	33	90	76	28
41	59	39	79	91
58	67	100	86	71
44	78	66	66	66
37	39	79	27	51
79	39	82	20	100
33	100	26	63	27
64	43	73	89	36
80	97	61	58	68
36	35	91	80	25
24	40	59	69	33
10	16	76	96	47
23	99	84	62	27
49	23	96	75	32
10	30	95	87	11
80	98	67	15	48
71	17	96	39	48
12	86	53	100	21
94	21	38	52	68
22	16	17	75	12
78	95	29	45	38
57	89	97	51	63
70	12	86	51	34
25	71	85	30	99
65	27	88	69	56
36	23	37	93	86
46	12	16	74	64
50	57	99	21	60
12	63	87	74	30
78	15	28	74	96
38	99	26	86	46
33	79	100	83	21
48	48	40	76	19
77	42	30	82	37
64	75	54	77	38
26	67	57	19	42
39	97	69	30	90
14	22	67	78	62
42	27	53	93	16
97	68	36	25	50
27	98	65	54	43
97	15	86	43	99
33	53	94	26	51
17	13	31	69	80
57	18	51	87	30
51	75	64	72	57
93	47	37	79	73
13	13	45	31	77
13	19	41	68	96
64	36	15	73	52
89	96	42	69	67
77	86	34	25	62
32	78	29	25	58
34	88	81	20	27
46	45	39	18	81
26	14	31	72	86
92	69	98	43	93
36	92	12	13	82
45	91	62	67	13
61	13	39	77	67
43	50	87	25	71
55	52	65	81	42
66	13	96	62	88
13	25	32	48	80
43	100	79	40	14
53	69	14	98	54
66	78	98	10	48
72	34	35	75	97
31	41	68	70	29
17	39	82	48	90
23	44	18	62	59
39	48	81	32	83
39	81	46	30	14
29	94	46	66	98
33	36	72	11	55
89	37	47	36	70
15	90	13	76	33
53	35	64	42	71
83	74	19	92	90
90	52	71	93	53
44	86	14	12	19
78	61	24	10	77
47	71	52	61	44
52	70	69	71	41
68	82	67	96	54
87	63	84	41	81
11	94	50	78	10
22	24	70	98	28
44	42	28	79	95
71	27	34	49	52
30	51	86	33	81
71	26	27	38	10
62	18	73	50	51
35	56	86	18	89
63	98	87	90	93
22	87	20	50	84
87	76	81	12	95
69	27	34	40	29
92	20	11	72	23
30	68	61	14	93
33	38	78	84	34
87	72	77	61	100
94	69	34	52	34
84	21	79	59	75
78	55	100	76	82
28	81	78	64	31
47	47	45	91	95
32	48	95	90	65
48	40	36	79	49
67	45	74	31	43
45	79	20	97	40
97	88	54	62	81
52	21	88	82	67
50	19	38	20	76
62	10	70	68	22
51	41	20	35	94
39	41	41	42	64
26	12	96	29	32
94	18	70	91	43
27	93	26	34	40
69	100	16	47	11
27	76	26	58	67
98	100	35	99	18
74	16	22	27	66
86	54	12	67	77
76	95	16	81	97
87	42	61	23	53
78	44	68	88	89
36	69	84	70	83
22	70	15	75	92
40	71	94	50	58
36	12	40	93	53
44	92	66	31	60
15	28	60	79	20
24	80	55	92	45
23	36	32	23	35
32	23	53	29	76
18	46	16	33	68
32	79	30	56	78
91	90	20	29	10
48	77	74	59	17
76	90	29	77	65
74	17	11	86	76
87	71	33	93	90
84	47	57	66	53
43	83	65	62	53
27	65	27	55	13
96	64	90	62	50
100	42	82	93	45
93	15	77	18	40
53	64	19	15	98
34	49	11	37	37
56	44	58	34	62
42	66	46	95	74
11	72	85	80	34
89	14	23	58	98
53	20	14	15	53
44	59	80	16	55
15	51	63	57	60
31	14	66	86	88
60	33	88	76	33
14	94	91	99	84
66	45	33	33	88
73	93	66	12	93
78	78	57	73	21
71	84	92	57	95
94	73	38	70	81
77	19	10	25	13
18	90	63	82	78
57	32	39	40	78
67	91	34	42	37
23	25	45	91	30
65	10	57	11	36
75	74	73	83	90
85	28	96	72	68
59	73	53	42	65
55	48	43	21	62
93	60	27	71	15
44	65	79	58	71
93	27	47	14	28
97	72	56	69	13
77	94	11	26	39
100	43	26	79	97
41	58	28	56	82
80	75	45	31	88
26	38	90	69	19
98	98	30	93	71
44	46	83	47	44
84	53	20	92	34
56	75	52	73	66
11	29	33	57	23
42	53	28	47	28
62	30	61	96	86
17	96	67	98	69
21	91	49	59	14
22	51	64	24	12
42	67	72	52	85
52	33	78	35	29
42	70	18	65	55
55	56	46	60	79
17	11	63	27	81
74	78	96	58	97
19	51	35	11	88
44	98	51	78	36
80	65	48	42	98
93	62	23	73	58
67	53	34	87	35
92	77	13	43	67
91	94	18	95	76
44	94	18	59	66
69	44	43	56	13
33	97	28	17	50
24	82	19	38	13
75	76	11	93	39
16	62	30	24	20
57	79	36	51	78
71	48	65	40	40
35	57	64	66	78
59	27	69	69	20
56	94	26	59	16
56	91	60	36	54
29	85	64	36	37
59	71	32	94	72
61	31	67	47	94
14	89	56	98	40
49	100	62	94	65
72	65	95	77	60
44	30	43	49	100
76	84	77	55	72
61	70	26	19	49
83	68	65	94	22
10	22	50	60	21
78	12	70	51	43
71	39	23	11	62
67	100	10	51	59
38	14	20	91	13
95	53	85	51	59
43	62	43	60	85
44	74	69	85	43
94	87	94	25	36
55	57	75	92	40
71	25	25	35	14
38	50	36	87	76
72	69	33	36	18
52	79	15	57	87
93	26	85	10	43
46	30	65	41	25
60	29	93	86	76
89	55	20	58	34
62	89	40	23	69
29	44	54	78	36
14	27	14	66	89
54	22	77	66	60
70	83	59	45	32
92	29	23	52	20
40	28	75	54	80
95	46	27	63	41
61	37	39	69	11
20	59	73	53	36
81	74	45	27	58
41	66	49	62	51
73	47	97	33	95
74	54	47	15	17
57	46	20	55	54
15	16	45	55	25
22	21	20	27	75
66	31	53	12	68
15	51	16	30	15
86	77	38	64	62
91	87	52	66	51
36	16	29	81	65
88	39	10	41	44
97	74	52	12	75
60	44	57	58	22
95	74	85	16	80
34	50	28	46	50
29	50	17	23	18
44	46	99	24	26
99	73	78	70	62
23	79	42	35	50
95	78	61	63	54
85	25	76	11	100
61	63	95	86	46
45	59	55	58	81
57	22	74	50	86
71	44	59	25	55
24	53	99	11	67
77	89	25	30	41
54	43	24	38	88
82	51	72	28	84
48	13	94	98	50
15	64	69	59	44
82	82	73	81	99
13	11	93	100	57
74	80	88	95	89
73	47	32	35	67
67	16	86	75	66
50	25	60	68	63
73	74	57	70	57
78	76	94	54	25
65	47	51	91	66
78	20	69	21	20
10	68	67	11	71
18	22	21	61	67
74	21	11	89	92
35	51	85	49	61
92	57	60	94	45
95	73	77	26	53
88	17	62	29	45
99	75	84	48	25
100	93	20	20	65
77	78	71	70	17
30	78	67	36	24
76	63	69	54	12
15	100	26	53	32
11	82	48	81	46
57	73	24	54	66
73	11	66	28	73
49	89	86	67	60
89	46	11	93	99
90	95	63	68	98
36	74	32	12	32
81	44	42	19	54
33	54	15	97	36
65	71	11	55	39
76	23	89	73	46
34	76	16	55	48
39	27	18	71	89
58	100	28	22	52
29	41	41	62	91
85	21	41	67	79
96	61	13	25	70
59	17	100	97	10
44	30	13	98	18
53	41	99	31	42
34	28	99	24	21
31	42	20	72	100
27	90	14	29	62
40	31	11	13	40
18	71	26	88	48
37	94	86	65	67
39	80	100	14	76
87	85	19	38	40
41	84	16	60	12
71	41	11	32	66
32	10	18	88	51
67	66	63	76	60
28	29	76	21	14
41	43	79	45	46
20	87	11	29	81
63	72	31	78	71
45	80	98	63	82
19	56	77	49	56
87	87	52	36	47
35	88	78	41	81
80	63	27	24	44
68	86	43	65	74
93	70	66	55	58
84	53	91	46	24
27	84	65	12	56
35	83	82	43	51
78	14	83	49	83
60	80	34	45	58
82	29	11	70	98
52	83	25	64	41
27	90	42	20	16
88	55	25	44	97
38	14	44	81	73
80	64	32	61	61
62	63	42	67	63
46	73	36	93	53
44	85	95	23	35
83	45	60	86	82
41	38	12	53	41
62	25	26	14	49
17	93	43	26	35
60	12	14	77	14
89	58	97	13	32
35	70	26	12	12
49	46	89	74	33
86	41	49	54	36
65	44	31	100	27
40	20	39	17	66
92	51	13	24	88
32	81	53	45	26
73	65	51	93	49
16	14	61	96	46
56	86	67	99	57
89	52	85	44	19
97	72	86	22	24
37	62	89	57	51
98	42	59	15	84
66	22	23	99	18
71	99	20	22	22
28	26	99	51	14
63	13	95	24	87
39	15	29	45	13
76	65	88	16	71
13	15	74	41	39
36	23	70	97	71
83	85	52	100	40
12	69	91	34	92
44	58	54	43	68
12	37	77	83	30
81	34	74	96	93
84	71	47	47	17
16	49	14	18	84
96	97	52	73	79
12	40	70	62	63
85	32	60	14	31
74	54	54	15	88
75	35	27	74	27
33	96	90	96	52
56	95	73	75	16
12	37	85	77	24
15	95	83	73	75
27	90	23	61	51
78	48	98	10	88
67	50	95	10	99
12	29	73	22	88
72	17	27	75	98
99	87	94	15	43
28	41	86	97	38
70	47	12	32	80
50	60	32	69	26
12	18	81	95	81
22	11	72	73	94
86	63	47	75	50
96	26	57	37	55
79	36	33	73	26
93	32	13	49	99
38	88	34	62	55
17	20	97	83	58
68	50	12	92	29
54	62	72	54	94
90	10	98	31	95
95	89	55	73	68
99	92	44	33	42
60	65	52	77	56
54	74	45	54	40
50	71	94	75	51
12	45	87	46	74
71	87	44	88	53
84	31	38	59	20
34	86	84	100	56
40	84	77	75	69
39	94	49	68	28
14	12	70	55	98
72	76	18	22	64
61	52	65	15	32
36	77	37	37	52
68	78	52	54	69
54	11	11	76	72
20	82	86	20	69
24	61	50	45	53
75	40	63	26	45
67	99	22	31	73
49	94	31	43	51
75	41	87	67	83
16	45	66	97	19
28	61	78	54	93
92	54	14	98	26
62	38	86	88	59
97	56	73	32	61
92	14	84	52	21
36	18	92	25	13
80	83	77	92	45
65	53	77	59	86
49	96	100	79	20
37	49	32	79	85
11	77	11	60	60
88	81	99	14	14
32	45	87	43	16
42	99	14	59	56
93	75	24	81	76
43	72	73	76	90
93	78	65	11	23
61	31	68	45	69
38	70	12	94	80
90	16	100	63	67
58	55	91	99	10
62	13	75	27	15
32	23	75	10	27
26	58	99	58	32
75	54	13	70	84
79	62	93	86	29
18	95	59	34	65
91	37	85	40	94
15	38	41	47	10
10	60	76	63	16
29	91	33	27	65
74	15	16	77	84
97	80	29	45	96
16	60	72	62	24
45	16	51	96	77
23	67	22	25	82
50	43	74	16	89
35	47	48	59	60
23	92	68	32	62
92	76	32	75	71
76	26	96	21	81
64	36	82	47	10
68	19	12	28	50
92	20	72	33	60
18	74	40	66	73
57	57	92	80	100
27	89	51	44	54
53	15	50	89	53
89	10	87	63	22
41	38	90	59	40
99	92	35	28	94
43	52	79	92	47
70	65	52	22	38
41	42	27	91	46
58	50	94	41	75
35	73	41	51	41
94	35	98	36	31
54	69	45	62	82
89	72	20	47	10
33	33	75	15	12
87	14	80	78	95
88	61	94	24	71
62	98	21	65	46
19	11	83	98	21
68	10	17	18	54
29	25	60	26	10
26	98	10	22	55
29	79	97	35	94
58	36	85	87	25
32	48	82	25	70
47	89	58	28	68
55	84	99	85	14
37	13	56	24	35
59	84	51	15	52
15	83	65	53	10
11	89	67	45	66
36	34	38	100	67
23	31	48	63	58
46	23	60	19	89
95	18	41	71	64
44	89	23	56	90
89	46	13	94	62
61	54	51	46	95
90	49	29	38	94
52	15	61	63	59
66	45	11	62	86
24	64	95	86	100
81	31	55	93	92
63	14	46	41	60
97	80	81	44	63
61	17	21	97	96
47	91	98	20	30
34	30	21	90	21
14	89	85	70	27
13	22	73	85	26
89	54	100	41	41
39	61	19	67	42
64	40	36	45	11
45	80	94	15	29
60	57	59	91	96
20	90	97	21	17
49	35	58	35	26
79	68	19	30	78
47	31	81	33	57
100	61	23	53	22
33	10	27	44	87
58	12	51	17	49
84	23	45	76	35
62	45	49	43	72
20	43	94	86	69
75	33	23	38	37
91	53	80	47	74
92	44	66	66	57
47	83	72	12	23
55	38	39	67	45
99	95	60	82	36
42	76	31	21	30
75	83	72	25	16
13	98	55	67	79
26	27	65	25	47
55	81	79	76	27
61	66	88	50	59
99	32	21	74	11
84	33	95	100	45
84	88	44	95	90
15	32	87	34	16
14	68	96	90	95
54	94	15	17	96
71	13	19	75	82
82	39	27	78	80
89	99	38	41	77
47	63	52	60	73
10	49	97	75	12
30	73	28	16	69
63	46	72	14	82
98	76	64	96	52
85	68	55	80	100
58	85	46	53	48
62	93	97	19	70
88	49	72	24	87
34	14	23	71	88
45	40	24	41	54
73	63	52	11	96
20	14	35	10	49
100	77	72	60	61
91	37	60	97	62
68	11	94	83	41
99	38	69	38	97
10	67	90	29	80
56	69	79	84	50
60	70	63	66	90
36	56	54	54	76
96	51	69	39	43
28	71	48	15	81
56	72	99	91	22
90	73	55	87	14
30	79	33	100	80
84	95	82	60	79
76	75	45	35	20
21	74	99	40	68
99	51	63	61	22
37	62	29	72	10
23	58	32	79	90
22	32	69	55	85
30	63	49	96	15
70	71	12	32	18
83	24	22	94	60
19	57	100	21	46
77	44	31	58	94
30	91	49	83	74
89	88	74	10	94
72	20	92	41	13
79	64	32	16	65
97	49	83	73	55
34	15	33	83	38
27	100	20	50	100
81	49	48	31	25
45	58	55	84	28
39	77	78	63	96
32	100	86	24	70
44	81	63	53	87
22	49	96	12	26
32	89	52	37	55
19	34	96	42	57
45	67	56	56	61
30	72	61	88	89
20	56	50	53	47
100	60	91	49	25
35	29	70	78	13
93	78	83	84	17
69	100	57	82	60
15	51	24	36	71
24	23	11	82	54
67	61	23	98	52
22	38	46	30	81
48	56	21	67	92
69	18	58	82	71
23	83	12	43	52
45	93	79	52	60
16	43	82	56	93
47	48	67	36	97
39	20	50	72	23
45	32	17	19	63
45	13	14	84	40
36	82	95	58	29
48	88	60	36	91
77	11	59	74	78
95	81	46	100	63
74	13	67	99	50
